Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
Romania,ROU,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Romania,ROU,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.81979165963526
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.23438448285034
Russian Federation,RUS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.53007802212979
Russian Federation,RUS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Russian Federation,RUS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Russian Federation,RUS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Russian Federation,RUS,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.92543734466905
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,-0.436200432159658
Russian Federation,RUS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Russian Federation,RUS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
Russian Federation,RUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,6.87240767780111
Russian Federation,RUS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Russian Federation,RUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Russian Federation,RUS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Russian Federation,RUS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Russian Federation,RUS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-295830000
Russian Federation,RUS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,109000000
Russian Federation,RUS,Time required to obtain an operating license (days),IC.FRM.DURS,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.01000022888184
Russian Federation,RUS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Russian Federation,RUS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Russian Federation,RUS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.88451916081
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.17592197074852
Rwanda,RWA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,11.1974734677984
Rwanda,RWA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Rwanda,RWA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Rwanda,RWA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Rwanda,RWA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.2676150831677
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.47304828028797
Rwanda,RWA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Rwanda,RWA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.3
Rwanda,RWA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Rwanda,RWA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Rwanda,RWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Rwanda,RWA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Rwanda,RWA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Rwanda,RWA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Rwanda,RWA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Rwanda,RWA,Time required to obtain an operating license (days),IC.FRM.DURS,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.60699999332428
Rwanda,RWA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000
Rwanda,RWA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Rwanda,RWA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.07856282029
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-8.87494828310487
Samoa,WSM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Samoa,WSM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Samoa,WSM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Samoa,WSM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Samoa,WSM,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.19422863485017
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.870151066600651
Samoa,WSM,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Samoa,WSM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Samoa,WSM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-14.6680474008355
Samoa,WSM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Samoa,WSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Samoa,WSM,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Samoa,WSM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Samoa,WSM,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,80061914.3797838
Samoa,WSM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Samoa,WSM,Time required to obtain an operating license (days),IC.FRM.DURS,..
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.83699989318848
Samoa,WSM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Samoa,WSM,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Samoa,WSM,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
San Marino,SMR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
San Marino,SMR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
San Marino,SMR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
San Marino,SMR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
San Marino,SMR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
San Marino,SMR,Population growth (annual %),SP.POP.GROW,0.211926846846953
San Marino,SMR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
San Marino,SMR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
San Marino,SMR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
San Marino,SMR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
San Marino,SMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
San Marino,SMR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
San Marino,SMR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
San Marino,SMR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
San Marino,SMR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
San Marino,SMR,Time required to obtain an operating license (days),IC.FRM.DURS,..
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
San Marino,SMR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
San Marino,SMR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
San Marino,SMR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.8
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.115552192833221
Sao Tome and Principe,STP,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Sao Tome and Principe,STP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Sao Tome and Principe,STP,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Sao Tome and Principe,STP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Sao Tome and Principe,STP,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.75063294536541
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,1.89961081868689
Sao Tome and Principe,STP,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Sao Tome and Principe,STP,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,53.5
Sao Tome and Principe,STP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Sao Tome and Principe,STP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Sao Tome and Principe,STP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sao Tome and Principe,STP,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Sao Tome and Principe,STP,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Sao Tome and Principe,STP,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Sao Tome and Principe,STP,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Sao Tome and Principe,STP,Time required to obtain an operating license (days),IC.FRM.DURS,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.9090003967285
Sao Tome and Principe,STP,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Sao Tome and Principe,STP,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Sao Tome and Principe,STP,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.2409297684805
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.70194795109265
Saudi Arabia,SAU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Saudi Arabia,SAU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Saudi Arabia,SAU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Saudi Arabia,SAU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Saudi Arabia,SAU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,10.550707723274
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,1.50189239379077
Saudi Arabia,SAU,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Saudi Arabia,SAU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.8
Saudi Arabia,SAU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,5.31749544052815
Saudi Arabia,SAU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Saudi Arabia,SAU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Saudi Arabia,SAU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Saudi Arabia,SAU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Saudi Arabia,SAU,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-1317733333.33333
Saudi Arabia,SAU,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Saudi Arabia,SAU,Time required to obtain an operating license (days),IC.FRM.DURS,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.35799980163574
Saudi Arabia,SAU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Saudi Arabia,SAU,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Saudi Arabia,SAU,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.06449596752137
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.27428980484999
Senegal,SEN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.42828532748044
Senegal,SEN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Senegal,SEN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Senegal,SEN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Senegal,SEN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.41192464755128
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.66589050828054
Senegal,SEN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Senegal,SEN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.8
Senegal,SEN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Senegal,SEN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Senegal,SEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Senegal,SEN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Senegal,SEN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Senegal,SEN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Senegal,SEN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Senegal,SEN,Time required to obtain an operating license (days),IC.FRM.DURS,..
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.72300004959106
Senegal,SEN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500
Senegal,SEN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Senegal,SEN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.3892708902237
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.25301975222746
Serbia,SRB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.47372876298284
Serbia,SRB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,73.7300033569336
Serbia,SRB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Serbia,SRB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Serbia,SRB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.11482382914506
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.80109841046929
Serbia,SRB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Serbia,SRB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14.5
Serbia,SRB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-4.34786779946593
Serbia,SRB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Serbia,SRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Serbia,SRB,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Serbia,SRB,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Serbia,SRB,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-30148494.7816605
Serbia,SRB,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Serbia,SRB,Time required to obtain an operating license (days),IC.FRM.DURS,..
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.8070001602173
Serbia,SRB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Serbia,SRB,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Serbia,SRB,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.84690037631215
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.08717067047486
Seychelles,SYC,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Seychelles,SYC,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Seychelles,SYC,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Seychelles,SYC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Seychelles,SYC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.96543969700556
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,0.748748843677374
Seychelles,SYC,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Seychelles,SYC,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Seychelles,SYC,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Seychelles,SYC,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Seychelles,SYC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
